sale_id,sale_date,medicine_id,batch_no,quantity_sold,unit_price,discount_pct,total_amount,payment_mode
SALE030000,2025-05-06,MED070,MED070-B01,6,358.74,0,2152.44,UPI
SALE001070,2025-05-07,MED075,MED075-B01,8,526.25,12,3704.80,Cash
SALE006234,2025-05-07,MED089,MED089-B03,5,547.25,0,2736.25,UPI
SALE009761,2025-05-07,MED037,MED037-B02,2,326.35,0,652.70,Cash
SALE010396,2025-05-07,MED018,MED018-B03,6,603.39,12,3185.90,UPI
SALE010413,2025-05-07,MED057,MED057-B01,1,434.83,5,413.09,Card
SALE013118,2025-05-07,MED091,MED091-B03,5,393.79,12,1732.68,UPI
SALE013198,2025-05-07,MED020,MED020-B02,4,151.37,5,575.21,Cash
SALE013828,2025-05-07,MED068,MED068-B02,5,299.26,10,1346.67,UPI
SALE014097,2025-05-07,MED070,MED070-B01,8,328.50,0,2628.00,Cash
SALE014548,2025-05-07,MED030,MED030-B03,7,232.05,5,1543.13,Cash
SALE015434,2025-05-07,MED052,MED052-B04,3,602.55,12,1590.73,Cash
SALE016833,2025-05-07,MED056,MED056-B03,4,353.46,0,1413.84,Card
SALE019218,2025-05-07,MED056,MED056-B03,3,390.45,0,1171.35,Card
SALE019555,2025-05-07,MED080,MED080-B01,8,351.41,0,2811.28,UPI
SALE020609,2025-05-07,MED070,MED070-B01,6,322.21,5,1836.60,Cash
SALE021183,2025-05-07,MED078,MED078-B03,7,408.69,0,2860.83,Cash
SALE023289,2025-05-07,MED030,MED030-B03,7,233.58,10,1471.55,UPI
SALE000656,2025-05-08,MED095,MED095-B03,8,719.96,10,5183.71,Card
SALE001235,2025-05-08,MED081,MED081-B05,7,414.52,10,2611.48,UPI
SALE002935,2025-05-08,MED066,MED066-B04,4,314.69,0,1258.76,UPI
SALE003555,2025-05-08,MED086,MED086-B02,6,690.11,12,3643.78,Cash
SALE003609,2025-05-08,MED078,MED078-B03,2,431.58,12,759.58,Card
SALE006135,2025-05-08,MED012,MED012-B01,6,315.16,0,1890.96,Card
SALE006678,2025-05-08,MED037,MED037-B02,8,332.04,10,2390.69,Cash
SALE007312,2025-05-08,MED008,MED008-B02,4,122.24,0,488.96,UPI
SALE007675,2025-05-08,MED002,MED002-B03,4,594.84,10,2141.42,Cash
SALE008734,2025-05-08,MED057,MED057-B01,2,471.12,0,942.24,Cash
SALE009265,2025-05-08,MED081,MED081-B05,5,420.69,0,2103.45,Cash
SALE009565,2025-05-08,MED044,MED044-B03,5,68.97,0,344.85,Card
SALE009900,2025-05-08,MED002,MED002-B03,1,543.95,0,543.95,UPI
SALE010339,2025-05-08,MED089,MED089-B03,1,579.52,0,579.52,UPI
SALE011669,2025-05-08,MED040,MED040-B03,1,510.53,5,485.00,Cash
SALE012393,2025-05-08,MED002,MED002-B03,4,593.97,0,2375.88,Card
SALE013928,2025-05-08,MED070,MED070-B01,4,331.24,12,1165.96,Card
SALE014407,2025-05-08,MED052,MED052-B04,7,539.47,5,3587.48,Cash
SALE015312,2025-05-08,MED023,MED023-B05,1,488.98,5,464.53,UPI
SALE015538,2025-05-08,MED018,MED018-B03,4,597.89,0,2391.56,UPI
SALE016908,2025-05-08,MED056,MED056-B03,6,350.13,0,2100.78,Card
SALE017545,2025-05-08,MED039,MED039-B03,5,570.44,5,2709.59,Card
SALE019011,2025-05-08,MED009,MED009-B01,7,233.07,0,1631.49,UPI
SALE019952,2025-05-08,MED028,MED028-B04,6,49.11,0,294.66,UPI
SALE023056,2025-05-08,MED080,MED080-B01,8,324.64,0,2597.12,Card
SALE026714,2025-05-08,MED059,MED059-B02,7,295.44,12,1819.91,Cash
SALE000041,2025-05-09,MED072,MED072-B03,4,339.60,10,1222.56,Card
SALE001408,2025-05-09,MED083,MED083-B03,5,64.42,12,283.45,Card
SALE001738,2025-05-09,MED090,MED090-B04,2,497.32,0,994.64,Card
SALE002099,2025-05-09,MED091,MED091-B03,7,401.23,0,2808.61,Card
SALE002152,2025-05-09,MED020,MED020-B02,1,156.10,0,156.10,Card
SALE002389,2025-05-09,MED094,MED094-B03,2,60.51,0,121.02,Cash
SALE004954,2025-05-09,MED056,MED056-B03,5,364.78,0,1823.90,UPI
SALE005559,2025-05-09,MED005,MED005-B04,7,764.84,0,5353.88,Cash
SALE006480,2025-05-09,MED014,MED014-B01,4,368.42,5,1400.00,UPI
SALE006717,2025-05-09,MED048,MED048-B04,6,218.82,10,1181.63,UPI
SALE006742,2025-05-09,MED033,MED033-B02,6,33.21,10,179.33,UPI
SALE007374,2025-05-09,MED076,MED076-B03,8,161.99,10,1166.33,UPI
SALE008663,2025-05-09,MED001,MED001-B05,4,426.69,10,1536.08,Cash
SALE009633,2025-05-09,MED057,MED057-B01,1,437.05,0,437.05,Cash
SALE009805,2025-05-09,MED012,MED012-B01,4,319.81,12,1125.73,UPI
SALE009844,2025-05-09,MED066,MED066-B04,7,313.37,0,2193.59,UPI
SALE011414,2025-05-09,MED081,MED081-B05,4,439.83,0,1759.32,Cash
SALE011772,2025-05-09,MED095,MED095-B03,3,750.20,5,2138.07,UPI
SALE011927,2025-05-09,MED040,MED040-B03,4,522.33,0,2089.32,Card
SALE012356,2025-05-09,MED030,MED030-B03,4,252.03,0,1008.12,Cash
SALE012612,2025-05-09,MED012,MED012-B01,8,279.07,10,2009.30,UPI
SALE012739,2025-05-09,MED007,MED007-B02,4,572.27,0,2289.08,UPI
SALE012872,2025-05-09,MED052,MED052-B04,5,568.24,0,2841.20,UPI
SALE014600,2025-05-09,MED057,MED057-B03,1,457.20,0,457.20,Card
SALE016613,2025-05-09,MED091,MED091-B03,4,436.73,0,1746.92,UPI
SALE017150,2025-05-09,MED078,MED078-B03,8,417.45,12,2938.85,UPI
SALE017433,2025-05-09,MED068,MED068-B02,6,298.01,0,1788.06,Card
SALE017724,2025-05-09,MED068,MED068-B02,3,288.75,0,866.25,Cash
SALE019461,2025-05-09,MED070,MED070-B01,3,330.25,5,941.21,UPI
SALE023217,2025-05-09,MED080,MED080-B01,6,353.65,0,2121.90,Card
SALE000938,2025-05-10,MED089,MED089-B03,5,564.06,0,2820.30,Card
SALE001225,2025-05-10,MED007,MED007-B02,1,594.13,10,534.72,Card
SALE003019,2025-05-10,MED095,MED095-B03,5,711.81,12,3131.96,UPI
SALE003635,2025-05-10,MED053,MED053-B03,3,357.27,0,1071.81,UPI
SALE004303,2025-05-10,MED022,MED022-B04,6,160.23,12,846.01,Card
SALE004829,2025-05-10,MED003,MED003-B03,8,293.04,12,2063.00,UPI
SALE005160,2025-05-10,MED095,MED095-B03,8,698.03,0,5584.24,UPI
SALE005506,2025-05-10,MED090,MED090-B04,3,507.29,10,1369.68,Card
SALE005579,2025-05-10,MED091,MED091-B03,1,389.14,12,342.44,Card
SALE005668,2025-05-10,MED037,MED037-B02,3,357.01,0,1071.03,UPI
SALE005918,2025-05-10,MED095,MED095-B03,3,724.68,5,2065.34,Cash
SALE006399,2025-05-10,MED037,MED037-B02,8,345.04,0,2760.32,Card
SALE006635,2025-05-10,MED054,MED054-B04,7,364.42,10,2295.85,Cash
SALE006699,2025-05-10,MED082,MED082-B03,8,159.61,10,1149.19,UPI
SALE006878,2025-05-10,MED095,MED095-B03,6,695.05,10,3753.27,Card
SALE007200,2025-05-10,MED059,MED059-B02,5,281.38,12,1238.07,Cash
SALE008203,2025-05-10,MED078,MED078-B03,7,439.03,0,3073.21,Cash
SALE008240,2025-05-10,MED054,MED054-B04,2,335.38,12,590.27,UPI
SALE009568,2025-05-10,MED078,MED078-B03,1,402.57,12,354.26,Cash
SALE010438,2025-05-10,MED068,MED068-B02,2,312.01,5,592.82,UPI
SALE010544,2025-05-10,MED074,MED074-B05,5,114.58,0,572.90,Cash
SALE011454,2025-05-10,MED070,MED070-B01,6,338.47,0,2030.82,UPI
SALE011493,2025-05-10,MED056,MED056-B03,4,343.65,0,1374.60,Cash
SALE011942,2025-05-10,MED057,MED057-B01,6,431.05,0,2586.30,Cash
SALE012053,2025-05-10,MED001,MED001-B05,1,404.39,0,404.39,Cash
SALE012387,2025-05-10,MED012,MED012-B01,8,304.14,12,2141.15,UPI
SALE013462,2025-05-10,MED028,MED028-B05,5,47.16,0,235.80,Card
SALE013703,2025-05-10,MED091,MED091-B03,6,417.13,12,2202.45,UPI
SALE014227,2025-05-10,MED028,MED028-B05,6,45.34,5,258.44,Cash
SALE014530,2025-05-10,MED080,MED080-B01,3,338.24,0,1014.72,Card
SALE016372,2025-05-10,MED056,MED056-B03,7,368.95,0,2582.65,Cash
SALE016579,2025-05-10,MED081,MED081-B05,6,411.80,10,2223.72,Cash
SALE016960,2025-05-10,MED080,MED080-B01,1,353.88,10,318.49,Card
SALE018714,2025-05-10,MED078,MED078-B03,2,432.07,0,864.14,Cash
SALE023745,2025-05-10,MED059,MED059-B02,1,283.96,10,255.56,Card
SALE023932,2025-05-10,MED030,MED030-B03,5,241.35,0,1206.75,Cash
SALE027384,2025-05-10,MED030,MED030-B03,7,260.46,12,1604.43,Cash
SALE027498,2025-05-10,MED070,MED070-B01,3,349.42,0,1048.26,Cash
SALE000017,2025-05-11,MED022,MED022-B04,7,171.97,10,1083.41,UPI
SALE001448,2025-05-11,MED072,MED072-B03,3,324.32,0,972.96,UPI
SALE003298,2025-05-11,MED068,MED068-B02,5,304.64,10,1370.88,Cash
SALE004063,2025-05-11,MED036,MED036-B02,2,661.62,0,1323.24,UPI
SALE004342,2025-05-11,MED005,MED005-B04,8,805.71,12,5672.20,UPI
SALE004875,2025-05-11,MED016,MED016-B04,3,60.01,10,162.03,Cash
SALE005172,2025-05-11,MED001,MED001-B05,3,404.17,0,1212.51,Card
SALE005503,2025-05-11,MED048,MED048-B04,5,206.16,10,927.72,UPI
SALE007459,2025-05-11,MED018,MED018-B03,4,639.70,0,2558.80,UPI
SALE007496,2025-05-11,MED005,MED005-B04,5,747.90,0,3739.50,UPI
SALE007574,2025-05-11,MED073,MED073-B03,1,207.06,0,207.06,Card
SALE008388,2025-05-11,MED007,MED007-B02,3,602.43,0,1807.29,UPI
SALE008728,2025-05-11,MED057,MED057-B01,4,428.89,0,1715.56,UPI
SALE009468,2025-05-11,MED002,MED002-B03,2,564.31,12,993.19,UPI
SALE009577,2025-05-11,MED066,MED066-B04,8,331.43,12,2333.27,Cash
SALE010284,2025-05-11,MED091,MED091-B03,1,429.53,0,429.53,Cash
SALE010890,2025-05-11,MED009,MED009-B01,2,241.28,12,424.65,Card
SALE011603,2025-05-11,MED009,MED009-B01,8,231.80,10,1668.96,Card
SALE011658,2025-05-11,MED095,MED095-B03,3,672.95,12,1776.59,Card
SALE011753,2025-05-11,MED052,MED052-B02,2,615.05,0,1230.10,UPI
SALE011875,2025-05-11,MED048,MED048-B04,4,214.43,0,857.72,UPI
SALE012016,2025-05-11,MED074,MED074-B05,8,110.81,5,842.16,Cash
SALE013728,2025-05-11,MED039,MED039-B03,6,514.06,0,3084.36,Cash
SALE016393,2025-05-11,MED083,MED083-B01,3,68.57,0,205.71,Card
SALE016614,2025-05-11,MED083,MED083-B01,4,68.45,0,273.80,Cash
SALE017068,2025-05-11,MED083,MED083-B01,8,67.83,5,515.51,Cash
SALE017105,2025-05-11,MED056,MED056-B03,8,380.49,0,3043.92,Card
SALE017593,2025-05-11,MED002,MED002-B03,4,564.41,0,2257.64,Cash
SALE018106,2025-05-11,MED080,MED080-B01,6,337.54,12,1782.21,Card
SALE020794,2025-05-11,MED056,MED056-B03,4,372.73,5,1416.37,Card
SALE021745,2025-05-11,MED089,MED089-B03,6,519.77,5,2962.69,UPI
SALE021873,2025-05-11,MED078,MED078-B03,8,435.51,10,3135.67,Cash
SALE025265,2025-05-11,MED080,MED080-B04,3,324.99,5,926.22,Cash
SALE025567,2025-05-11,MED070,MED070-B01,4,346.86,0,1387.44,UPI
SALE026115,2025-05-11,MED030,MED030-B03,7,231.84,0,1622.88,UPI
SALE029008,2025-05-11,MED089,MED089-B03,2,563.82,10,1014.88,UPI
SALE000691,2025-05-12,MED003,MED003-B03,1,274.55,0,274.55,UPI
SALE001233,2025-05-12,MED016,MED016-B04,5,62.39,10,280.75,Card
SALE001690,2025-05-12,MED068,MED068-B02,4,304.09,12,1070.40,Cash
SALE003131,2025-05-12,MED095,MED095-B03,4,746.81,0,2987.24,Card
SALE003356,2025-05-12,MED002,MED002-B03,3,599.21,12,1581.91,Cash
SALE003425,2025-05-12,MED083,MED083-B03,3,69.40,0,208.20,Cash
SALE003842,2025-05-12,MED091,MED091-B03,6,387.09,0,2322.54,UPI
SALE004227,2025-05-12,MED020,MED020-B02,2,148.73,0,297.46,UPI
SALE005595,2025-05-12,MED028,MED028-B05,3,49.43,5,140.88,Card
SALE006236,2025-05-12,MED018,MED018-B03,8,618.07,0,4944.56,UPI
SALE006307,2025-05-12,MED002,MED002-B03,4,596.35,0,2385.40,UPI
SALE006684,2025-05-12,MED085,MED085-B02,8,502.33,0,4018.64,UPI
SALE007030,2025-05-12,MED048,MED048-B04,1,222.37,10,200.13,Card
SALE007056,2025-05-12,MED033,MED033-B02,2,32.61,0,65.22,Card
SALE007260,2025-05-12,MED091,MED091-B03,6,389.36,12,2055.82,Card
SALE007456,2025-05-12,MED089,MED089-B03,4,561.24,5,2132.71,Cash
SALE007680,2025-05-12,MED057,MED057-B01,8,425.47,5,3233.57,Card
SALE009405,2025-05-12,MED052,MED052-B02,7,577.14,0,4039.98,UPI
SALE010383,2025-05-12,MED083,MED083-B01,3,72.58,10,195.97,Cash
SALE010431,2025-05-12,MED009,MED009-B01,3,231.47,0,694.41,Card
SALE010638,2025-05-12,MED070,MED070-B01,8,329.22,0,2633.76,Card
SALE010735,2025-05-12,MED081,MED081-B05,6,427.86,12,2259.10,Cash
SALE011051,2025-05-12,MED030,MED030-B03,3,258.41,0,775.23,UPI
SALE012897,2025-05-12,MED086,MED086-B02,3,701.18,0,2103.54,Cash
SALE013100,2025-05-12,MED057,MED057-B03,2,417.01,0,834.02,Cash
SALE013215,2025-05-12,MED070,MED070-B01,2,341.14,10,614.05,Card
SALE013650,2025-05-12,MED001,MED001-B05,6,415.86,0,2495.16,Card
SALE014728,2025-05-12,MED091,MED091-B03,6,415.02,0,2490.12,Cash
SALE018493,2025-05-12,MED002,MED002-B03,1,544.80,0,544.80,Card
SALE021169,2025-05-12,MED040,MED040-B03,1,494.79,10,445.31,UPI
SALE026230,2025-05-12,MED080,MED080-B04,6,321.54,0,1929.24,Cash
SALE000150,2025-05-13,MED080,MED080-B01,5,361.45,0,1807.25,UPI
SALE001217,2025-05-13,MED022,MED022-B04,5,170.28,0,851.40,Cash
SALE002492,2025-05-13,MED044,MED044-B03,2,70.92,10,127.66,Cash
SALE005162,2025-05-13,MED009,MED009-B01,4,220.22,0,880.88,UPI
SALE005226,2025-05-13,MED001,MED001-B05,5,409.70,10,1843.65,Cash
SALE006425,2025-05-13,MED014,MED014-B01,3,365.09,12,963.84,Card
SALE006950,2025-05-13,MED012,MED012-B01,8,295.24,5,2243.82,Card
SALE007366,2025-05-13,MED095,MED095-B03,4,724.15,0,2896.60,Cash
SALE007742,2025-05-13,MED078,MED078-B03,6,406.41,0,2438.46,UPI
SALE008269,2025-05-13,MED089,MED089-B03,4,562.71,0,2250.84,Card
SALE009872,2025-05-13,MED086,MED086-B02,6,710.15,0,4260.90,Cash
SALE011378,2025-05-13,MED007,MED007-B02,6,573.07,0,3438.42,UPI
SALE011528,2025-05-13,MED056,MED056-B03,6,369.50,0,2217.00,UPI
SALE011755,2025-05-13,MED091,MED091-B03,2,425.80,0,851.60,UPI
SALE012933,2025-05-13,MED056,MED056-B03,1,374.91,0,374.91,Cash
SALE015544,2025-05-13,MED068,MED068-B02,6,309.10,12,1632.05,UPI
SALE018593,2025-05-13,MED044,MED044-B03,5,66.24,0,331.20,Cash
SALE019747,2025-05-13,MED078,MED078-B03,4,391.46,0,1565.84,UPI
SALE022221,2025-05-13,MED089,MED089-B03,8,583.08,12,4104.88,Card
SALE022921,2025-05-13,MED028,MED028-B04,3,49.00,0,147.00,Card
SALE023081,2025-05-13,MED081,MED081-B01,4,439.39,5,1669.68,UPI
SALE023672,2025-05-13,MED020,MED020-B02,8,147.19,12,1036.22,Cash
SALE026757,2025-05-13,MED089,MED089-B03,7,586.81,0,4107.67,UPI
SALE027430,2025-05-13,MED044,MED044-B02,5,67.93,0,339.65,UPI
SALE028605,2025-05-13,MED089,MED089-B03,4,544.11,0,2176.44,Card
SALE000098,2025-05-14,MED056,MED056-B03,3,377.63,0,1132.89,Cash
SALE000219,2025-05-14,MED002,MED002-B03,7,540.07,0,3780.49,UPI
SALE000757,2025-05-14,MED085,MED085-B02,4,514.42,5,1954.80,Cash
SALE001339,2025-05-14,MED068,MED068-B02,4,302.42,5,1149.20,UPI
SALE002069,2025-05-14,MED003,MED003-B03,7,271.88,10,1712.84,Cash
SALE003334,2025-05-14,MED003,MED003-B03,5,262.10,12,1153.24,UPI
SALE003471,2025-05-14,MED084,MED084-B01,3,517.46,0,1552.38,UPI
SALE003622,2025-05-14,MED041,MED041-B03,3,189.25,12,499.62,Card
SALE004904,2025-05-14,MED012,MED012-B01,2,300.86,12,529.51,UPI
SALE005023,2025-05-14,MED048,MED048-B04,3,206.94,12,546.32,Cash
SALE005661,2025-05-14,MED002,MED002-B03,6,556.93,12,2940.59,Card
SALE005808,2025-05-14,MED056,MED056-B03,3,343.47,5,978.89,Card
SALE008278,2025-05-14,MED023,MED023-B05,1,481.17,10,433.05,UPI
SALE008725,2025-05-14,MED085,MED085-B03,3,502.52,0,1507.56,Card
SALE009072,2025-05-14,MED054,MED054-B04,1,349.64,0,349.64,Cash
SALE009083,2025-05-14,MED083,MED083-B01,1,67.46,10,60.71,Card
SALE010942,2025-05-14,MED002,MED002-B03,1,525.93,0,525.93,UPI
SALE012461,2025-05-14,MED054,MED054-B04,1,340.09,12,299.28,UPI
SALE012877,2025-05-14,MED083,MED083-B01,8,66.61,12,468.93,UPI
SALE014596,2025-05-14,MED083,MED083-B01,7,69.51,0,486.57,Cash
SALE016154,2025-05-14,MED054,MED054-B04,4,335.88,0,1343.52,Card
SALE016318,2025-05-14,MED044,MED044-B03,7,64.33,10,405.28,Card
SALE018037,2025-05-14,MED039,MED039-B03,3,525.29,0,1575.87,UPI
SALE018089,2025-05-14,MED002,MED002-B03,3,559.84,0,1679.52,Cash
SALE023131,2025-05-14,MED081,MED081-B01,7,435.59,10,2744.22,Card
SALE025442,2025-05-14,MED078,MED078-B03,5,389.79,5,1851.50,UPI
SALE000127,2025-05-15,MED014,MED014-B01,5,362.43,12,1594.69,Cash
SALE000461,2025-05-15,MED014,MED014-B01,6,351.62,0,2109.72,Cash
SALE001137,2025-05-15,MED056,MED056-B03,6,385.61,0,2313.66,UPI
SALE001231,2025-05-15,MED016,MED016-B04,7,56.23,5,373.93,Card
SALE001423,2025-05-15,MED016,MED016-B04,2,58.99,0,117.98,UPI
SALE001593,2025-05-15,MED068,MED068-B02,5,280.87,5,1334.13,UPI
SALE003684,2025-05-15,MED002,MED002-B03,6,528.03,12,2788.00,Card
SALE003755,2025-05-15,MED095,MED095-B03,8,722.39,0,5779.12,UPI
SALE004152,2025-05-15,MED075,MED075-B01,4,557.74,10,2007.86,UPI
SALE005029,2025-05-15,MED059,MED059-B02,4,292.24,10,1052.06,Card
SALE005078,2025-05-15,MED056,MED056-B03,8,373.17,0,2985.36,Cash
SALE007635,2025-05-15,MED020,MED020-B02,7,143.39,0,1003.73,Card
SALE007849,2025-05-15,MED028,MED028-B05,3,44.94,12,118.64,Cash
SALE008050,2025-05-15,MED012,MED012-B01,1,315.81,0,315.81,UPI
SALE008138,2025-05-15,MED007,MED007-B02,7,598.23,5,3978.23,Card
SALE008433,2025-05-15,MED059,MED059-B02,7,284.35,12,1751.60,Cash
SALE008775,2025-05-15,MED023,MED023-B05,7,481.94,0,3373.58,UPI
SALE009114,2025-05-15,MED037,MED037-B02,5,313.29,10,1409.81,Card
SALE009318,2025-05-15,MED039,MED039-B03,4,537.15,5,2041.17,Cash
SALE009513,2025-05-15,MED002,MED002-B03,7,564.66,12,3478.31,UPI
SALE010694,2025-05-15,MED040,MED040-B03,6,527.54,0,3165.24,Cash
SALE012448,2025-05-15,MED020,MED020-B02,7,145.53,0,1018.71,Cash
SALE013099,2025-05-15,MED052,MED052-B04,4,595.05,0,2380.20,Cash
SALE014337,2025-05-15,MED083,MED083-B01,1,69.90,5,66.41,Card
SALE014803,2025-05-15,MED037,MED037-B02,2,315.49,0,630.98,Card
SALE018893,2025-05-15,MED002,MED002-B03,4,534.42,5,2030.80,Cash
SALE019867,2025-05-15,MED081,MED081-B05,3,395.24,0,1185.72,Cash
SALE022604,2025-05-15,MED030,MED030-B03,6,264.65,0,1587.90,Card
SALE023071,2025-05-15,MED020,MED020-B02,3,146.12,0,438.36,UPI
SALE027414,2025-05-15,MED044,MED044-B02,4,64.76,0,259.04,UPI
SALE028826,2025-05-15,MED059,MED059-B02,5,290.00,0,1450.00,Card
SALE001149,2025-05-16,MED072,MED072-B03,7,325.56,12,2005.45,UPI
SALE001730,2025-05-16,MED091,MED091-B03,3,394.30,0,1182.90,Cash
SALE001737,2025-05-16,MED037,MED037-B02,8,336.47,10,2422.58,UPI
SALE002475,2025-05-16,MED095,MED095-B03,7,707.44,0,4952.08,Card
SALE003885,2025-05-16,MED037,MED037-B02,3,342.27,10,924.13,Card
SALE004022,2025-05-16,MED091,MED091-B03,7,430.01,5,2859.57,Card
SALE004061,2025-05-16,MED096,MED096-B03,4,200.13,5,760.49,Card
SALE004336,2025-05-16,MED084,MED084-B01,2,478.26,0,956.52,Card
SALE005041,2025-05-16,MED033,MED033-B02,6,32.62,5,185.93,Cash
SALE005121,2025-05-16,MED073,MED073-B03,3,209.55,12,553.21,Card
SALE005615,2025-05-16,MED028,MED028-B05,8,48.52,0,388.16,UPI
SALE007195,2025-05-16,MED037,MED037-B02,5,326.26,10,1468.17,Cash
SALE007696,2025-05-16,MED040,MED040-B03,1,488.25,5,463.84,Cash
SALE008285,2025-05-16,MED057,MED057-B01,1,416.82,10,375.14,UPI
SALE009401,2025-05-16,MED057,MED057-B01,1,455.04,5,432.29,Card
SALE010033,2025-05-16,MED001,MED001-B05,6,401.24,0,2407.44,Card
SALE011121,2025-05-16,MED068,MED068-B02,3,282.24,0,846.72,Cash
SALE012036,2025-05-16,MED074,MED074-B05,1,124.90,0,124.90,UPI
SALE012624,2025-05-16,MED020,MED020-B02,2,141.07,0,282.14,Cash
SALE013003,2025-05-16,MED096,MED096-B03,1,213.12,12,187.55,Cash
SALE013622,2025-05-16,MED078,MED078-B03,2,428.65,12,754.42,UPI
SALE013809,2025-05-16,MED059,MED059-B02,2,299.03,12,526.29,Cash
SALE014981,2025-05-16,MED059,MED059-B02,8,284.45,0,2275.60,UPI
SALE014984,2025-05-16,MED037,MED037-B02,2,343.06,10,617.51,UPI
SALE017495,2025-05-16,MED081,MED081-B05,8,414.55,0,3316.40,UPI
SALE019559,2025-05-16,MED091,MED091-B03,2,398.99,0,797.98,Card
SALE020099,2025-05-16,MED089,MED089-B03,6,585.92,0,3515.52,Card
SALE022642,2025-05-16,MED080,MED080-B01,5,365.61,0,1828.05,Card
SALE023721,2025-05-16,MED078,MED078-B03,5,414.86,0,2074.30,Card
SALE025016,2025-05-16,MED044,MED044-B02,6,64.73,0,388.38,Card
SALE029445,2025-05-16,MED044,MED044-B02,5,70.80,5,336.30,Cash
SALE000067,2025-05-17,MED030,MED030-B02,6,250.71,5,1429.05,UPI
SALE000909,2025-05-17,MED039,MED039-B03,6,566.85,12,2992.97,Cash
SALE001386,2025-05-17,MED076,MED076-B03,5,153.08,10,688.86,UPI
SALE002255,2025-05-17,MED078,MED078-B03,5,409.50,5,1945.12,Cash
SALE002640,2025-05-17,MED003,MED003-B03,4,293.82,0,1175.28,UPI
SALE002644,2025-05-17,MED053,MED053-B03,3,380.78,0,1142.34,UPI
SALE003197,2025-05-17,MED080,MED080-B01,8,339.24,12,2388.25,UPI
SALE004101,2025-05-17,MED057,MED057-B01,4,473.38,12,1666.30,UPI
SALE005753,2025-05-17,MED075,MED075-B01,1,536.88,0,536.88,Cash
SALE007354,2025-05-17,MED086,MED086-B02,4,727.48,5,2764.42,UPI
SALE007428,2025-05-17,MED091,MED091-B03,8,413.23,0,3305.84,UPI
SALE007549,2025-05-17,MED082,MED082-B03,8,159.86,10,1150.99,UPI
SALE008615,2025-05-17,MED023,MED023-B05,6,475.52,0,2853.12,Card
SALE010133,2025-05-17,MED020,MED020-B02,2,155.05,0,310.10,Cash
SALE011978,2025-05-17,MED041,MED041-B03,3,195.78,12,516.86,Card
SALE012804,2025-05-17,MED085,MED085-B03,3,527.30,10,1423.71,UPI
SALE012966,2025-05-17,MED091,MED091-B03,7,389.14,0,2723.98,UPI
SALE013109,2025-05-17,MED044,MED044-B03,7,70.03,12,431.38,Card
SALE016201,2025-05-17,MED039,MED039-B03,8,576.82,12,4060.81,UPI
SALE017165,2025-05-17,MED044,MED044-B03,1,64.94,0,64.94,Card
SALE017841,2025-05-17,MED081,MED081-B05,5,409.77,12,1802.99,Cash
SALE020333,2025-05-17,MED054,MED054-B03,1,371.49,5,352.92,Cash
SALE021253,2025-05-17,MED028,MED028-B04,7,47.64,5,316.81,Card
SALE022243,2025-05-17,MED056,MED056-B03,2,380.60,0,761.20,Cash
SALE024369,2025-05-17,MED030,MED030-B03,6,234.63,10,1267.00,UPI
SALE025748,2025-05-17,MED078,MED078-B03,1,389.51,0,389.51,UPI
SALE025780,2025-05-17,MED081,MED081-B01,8,442.88,0,3543.04,Cash
SALE027925,2025-05-17,MED030,MED030-B03,8,256.21,0,2049.68,UPI
SALE028040,2025-05-17,MED059,MED059-B02,5,278.26,0,1391.30,UPI
SALE029287,2025-05-17,MED070,MED070-B01,1,340.39,5,323.37,Cash
SALE000156,2025-05-18,MED018,MED018-B03,7,632.90,10,3987.27,UPI
SALE000344,2025-05-18,MED016,MED016-B04,5,56.15,5,266.71,Cash
SALE001179,2025-05-18,MED052,MED052-B02,6,598.30,5,3410.31,UPI
SALE003715,2025-05-18,MED022,MED022-B04,2,162.40,0,324.80,UPI
SALE003990,2025-05-18,MED037,MED037-B02,1,336.53,5,319.70,UPI
SALE004311,2025-05-18,MED068,MED068-B02,7,316.20,5,2102.73,Card
SALE004607,2025-05-18,MED022,MED022-B04,6,166.28,0,997.68,Cash
SALE004975,2025-05-18,MED020,MED020-B02,4,151.38,0,605.52,Cash
SALE005271,2025-05-18,MED012,MED012-B01,2,315.54,0,631.08,UPI
SALE006004,2025-05-18,MED090,MED090-B04,7,455.91,10,2872.23,UPI
SALE007202,2025-05-18,MED084,MED084-B01,1,515.02,5,489.27,Card
SALE007708,2025-05-18,MED001,MED001-B05,3,419.22,12,1106.74,Card
SALE007854,2025-05-18,MED002,MED002-B03,3,539.69,12,1424.78,UPI
SALE008051,2025-05-18,MED039,MED039-B03,2,521.87,0,1043.74,Cash
SALE008452,2025-05-18,MED020,MED020-B02,8,151.80,12,1068.67,UPI
SALE008602,2025-05-18,MED091,MED091-B03,5,431.67,10,1942.51,Cash
SALE010440,2025-05-18,MED074,MED074-B05,5,114.59,10,515.66,Cash
SALE012941,2025-05-18,MED047,MED047-B01,5,397.77,0,1988.85,Card
SALE014022,2025-05-18,MED078,MED078-B03,5,401.59,12,1767.00,UPI
SALE015046,2025-05-18,MED081,MED081-B05,8,431.77,10,3108.74,Cash
SALE017733,2025-05-18,MED059,MED059-B02,4,286.38,0,1145.52,Card
SALE018282,2025-05-18,MED081,MED081-B05,2,412.95,0,825.90,Card
SALE019298,2025-05-18,MED044,MED044-B02,4,64.28,0,257.12,Cash
